       3.715716,        2.039779,        0.614100
       3.723724,        2.044670,        0.606014
       3.731732,        2.049496,        0.597797
       3.739740,        2.054255,        0.589455
       3.747748,        2.058947,        0.580991
       3.755756,        2.063571,        0.572408
       3.763764,        2.068126,        0.563710
       3.771772,        2.072611,        0.554901
       3.779780,        2.077025,        0.545984
       3.787788,        2.081367,        0.536964
       3.795796,        2.085637,        0.527843
       3.803804,        2.089833,        0.518626
       3.811812,        2.093955,        0.509317
       3.819820,        2.098002,        0.499918
       3.827828,        2.101974,        0.490435
       3.835836,        2.105870,        0.480869
       3.843844,        2.109688,        0.471226
       3.851852,        2.113429,        0.461509
       3.859860,        2.117093,        0.451722
       3.867868,        2.120677,        0.441867
       3.875876,        2.124183,        0.431950
       3.883884,        2.127608,        0.421973
       3.891892,        2.130954,        0.411940
       3.899900,        2.134219,        0.401855
       3.907908,        2.137403,        0.391722
       3.915916,        2.140506,        0.381544
       3.923924,        2.143528,        0.371325
       3.931932,        2.146467,        0.361068
       3.939940,        2.149324,        0.350777
       3.947948,        2.152099,        0.340455
       3.955956,        2.154791,        0.330107
       3.963964,        2.157400,        0.319735
       3.971972,        2.159925,        0.309343
       3.979980,        2.162368,        0.298935
       3.987988,        2.164727,        0.288513
       3.995996,        2.167003,        0.278082
       4.004004,        2.169195,        0.267645
       4.012012,        2.171303,        0.257205
       4.020020,        2.173328,        0.246766
       4.028028,        2.175269,        0.236331
       4.036036,        2.177127,        0.225903
       4.044044,        2.178901,        0.215485
       4.052052,        2.180592,        0.205081
       4.060060,        2.182200,        0.194694
       4.068068,        2.183724,        0.184327
       4.076076,        2.185166,        0.173983
       4.084084,        2.186525,        0.163666
       4.092092,        2.187801,        0.153378
       4.100100,        2.188995,        0.143123
       4.108108,        2.190107,        0.132903
       4.116116,        2.191137,        0.122722
       4.124124,        2.192086,        0.112583
       4.132132,        2.192954,        0.102488
       4.140140,        2.193741,        0.092440
       4.148148,        2.194448,        0.082442
       4.156156,        2.195075,        0.072497
       4.164164,        2.195623,        0.062608
       4.172172,        2.196091,        0.052777
       4.180180,        2.196481,        0.043008
       4.188188,        2.196793,        0.033302
       4.196196,        2.197028,        0.023662
       4.204204,        2.197185,        0.014091
       4.212212,        2.197266,        0.004592
       4.220220,        2.197272,       -0.004834
       4.228228,        2.197202,       -0.014183
       4.236236,        2.197057,       -0.023454
       4.244244,        2.196839,       -0.032644
       4.252252,        2.196547,       -0.041750
       4.260260,        2.196182,       -0.050771
       4.268268,        2.195746,       -0.059704
       4.276276,        2.195238,       -0.068547
       4.284284,        2.194660,       -0.077298
       4.292292,        2.194012,       -0.085956
       4.300300,        2.193295,       -0.094517
       4.308308,        2.192510,       -0.102979
       4.316316,        2.191657,       -0.111342
       4.324324,        2.190738,       -0.119603
       4.332332,        2.189753,       -0.127761
       4.340340,        2.188703,       -0.135813
       4.348348,        2.187589,       -0.143757
       4.356356,        2.186412,       -0.151593
       4.364364,        2.185172,       -0.159318
       4.372372,        2.183871,       -0.166931
       4.380380,        2.182509,       -0.174430
       4.388388,        2.181087,       -0.181814
       4.396396,        2.179607,       -0.189082
       4.404404,        2.178069,       -0.196231
       4.412412,        2.176474,       -0.203261
       4.420420,        2.174823,       -0.210170
       4.428428,        2.173117,       -0.216958
       4.436436,        2.171358,       -0.223622
       4.444444,        2.169545,       -0.230162
       4.452452,        2.167680,       -0.236576
       4.460460,        2.165765,       -0.242864
       4.468468,        2.163799,       -0.249025
       4.476476,        2.161785,       -0.255057
       4.484484,        2.159723,       -0.260960
       4.492492,        2.157614,       -0.266733
       4.500501,        2.155459,       -0.272374
       4.508509,        2.153259,       -0.277884
       4.516517,        2.151016,       -0.283262
       4.524525,        2.148730,       -0.288506
       4.532533,        2.146403,       -0.293616
       4.540541,        2.144035,       -0.298592
       4.548549,        2.141627,       -0.303434
       4.556557,        2.139182,       -0.308140
       4.564565,        2.136699,       -0.312710
       4.572573,        2.134180,       -0.317144
       4.580581,        2.131626,       -0.321441
       4.588589,        2.129038,       -0.325602
       4.596597,        2.126417,       -0.329625
       4.604605,        2.123764,       -0.333512
       4.612613,        2.121081,       -0.337261
       4.620621,        2.118368,       -0.340872
       4.628629,        2.115627,       -0.344346
       4.636637,        2.112858,       -0.347683
       4.644645,        2.110063,       -0.350881
       4.652653,        2.107243,       -0.353943
       4.660661,        2.104399,       -0.356867
       4.668669,        2.101531,       -0.359653
       4.676677,        2.098642,       -0.362303
       4.684685,        2.095733,       -0.364816
       4.692693,        2.092803,       -0.367192
       4.700701,        2.089855,       -0.369433
       4.708709,        2.086890,       -0.371537
       4.716717,        2.083908,       -0.373506
       4.724725,        2.080911,       -0.375340
       4.732733,        2.077899,       -0.377039
       4.740741,        2.074875,       -0.378605
       4.748749,        2.071838,       -0.380037
       4.756757,        2.068790,       -0.381337
       4.764765,        2.065732,       -0.382504
       4.772773,        2.062666,       -0.383539
       4.780781,        2.059591,       -0.384444
       4.788789,        2.056510,       -0.385219
       4.796797,        2.053423,       -0.385865
       4.804805,        2.050331,       -0.386382
       4.812813,        2.047236,       -0.386772
       4.820821,        2.044138,       -0.387035
       4.828829,        2.041038,       -0.387172
       4.836837,        2.037937,       -0.387184
       4.844845,        2.034837,       -0.387073
       4.852853,        2.031738,       -0.386839
       4.860861,        2.028641,       -0.386483
       4.868869,        2.025548,       -0.386006
       4.876877,        2.022459,       -0.385410
       4.884885,        2.019375,       -0.384695
       4.892893,        2.016297,       -0.383863
       4.900901,        2.013226,       -0.382915
       4.908909,        2.010163,       -0.381852
       4.916917,        2.007109,       -0.380675
       4.924925,        2.004065,       -0.379387
       4.932933,        2.001031,       -0.377987
       4.940941,        1.998009,       -0.376477
       4.948949,        1.995000,       -0.374859
       4.956957,        1.992004,       -0.373134
       4.964965,        1.989022,       -0.371304
       4.972973,        1.986055,       -0.369369
       4.980981,        1.983104,       -0.367332
       4.988989,        1.980169,       -0.365194
       4.996997,        1.977252,       -0.362955
       5.005005,        1.974353,       -0.360619
       5.013013,        1.971473,       -0.358186
       5.021021,        1.968614,       -0.355657
       5.029029,        1.965774,       -0.353035
       5.037037,        1.962956,       -0.350321
       5.045045,        1.960160,       -0.347517
       5.053053,        1.957387,       -0.344623
       5.061061,        1.954637,       -0.341643
       5.069069,        1.951911,       -0.338577
       5.077077,        1.949210,       -0.335427
       5.085085,        1.946535,       -0.332195
       5.093093,        1.943886,       -0.328882
       5.101101,        1.941263,       -0.325491
       5.109109,        1.938668,       -0.322022
       5.117117,        1.936101,       -0.318478
       5.125125,        1.933563,       -0.314860
       5.133133,        1.931054,       -0.311171
       5.141141,        1.928575,       -0.307411
       5.149149,        1.926126,       -0.303583
       5.157157,        1.923708,       -0.299688
       5.165165,        1.921321,       -0.295728
       5.173173,        1.918966,       -0.291705
       5.181181,        1.916644,       -0.287621
       5.189189,        1.914354,       -0.283477
       5.197197,        1.912098,       -0.279275
       5.205205,        1.909876,       -0.275018
       5.213213,        1.907688,       -0.270706
       5.221221,        1.905535,       -0.266342
       5.229229,        1.903416,       -0.261928
       5.237237,        1.901334,       -0.257465
       5.245245,        1.899287,       -0.252955
       5.253253,        1.897277,       -0.248400
       5.261261,        1.895303,       -0.243801
       5.269269,        1.893366,       -0.239161
       5.277277,        1.891466,       -0.234482
       5.285285,        1.889604,       -0.229764
       5.293293,        1.887780,       -0.225011
       5.301301,        1.885994,       -0.220224
       5.309309,        1.884247,       -0.215404
       5.317317,        1.882538,       -0.210553
       5.325325,        1.880868,       -0.205674
       5.333333,        1.879237,       -0.200767
       5.341341,        1.877646,       -0.195835
       5.349349,        1.876094,       -0.190880
       5.357357,        1.874582,       -0.185903
       5.365365,        1.873110,       -0.180906
       5.373373,        1.871678,       -0.175891
       5.381381,        1.870287,       -0.170860
       5.389389,        1.868935,       -0.165813
       5.397397,        1.867624,       -0.160754
       5.405405,        1.866354,       -0.155684
       5.413413,        1.865124,       -0.150604
       5.421421,        1.863935,       -0.145516
       5.429429,        1.862787,       -0.140422
       5.437437,        1.861679,       -0.135323
       5.445445,        1.860613,       -0.130222
       5.453453,        1.859587,       -0.125119
       5.461461,        1.858602,       -0.120017
       5.469469,        1.857658,       -0.114917
       5.477477,        1.856754,       -0.109821
       5.485485,        1.855892,       -0.104730
       5.493493,        1.855070,       -0.099646
       5.501502,        1.854289,       -0.094570
       5.509510,        1.853549,       -0.089505
       5.517518,        1.852849,       -0.084451
       5.525526,        1.852190,       -0.079410
       5.533534,        1.851570,       -0.074383
       5.541542,        1.850991,       -0.069373
       5.549550,        1.850453,       -0.064380
       5.557558,        1.849954,       -0.059407
       5.565566,        1.849494,       -0.054453
       5.573574,        1.849075,       -0.049522
       5.581582,        1.848695,       -0.044614
       5.589590,        1.848354,       -0.039730
       5.597598,        1.848052,       -0.034873
       5.605606,        1.847789,       -0.030043
       5.613614,        1.847564,       -0.025241
       5.621622,        1.847378,       -0.020470
       5.629630,        1.847230,       -0.015730
       5.637638,        1.847120,       -0.011022
       5.645646,        1.847047,       -0.006349
       5.653654,        1.847012,       -0.001710
       5.661662,        1.847013,        0.002893
       5.669670,        1.847052,        0.007458
       5.677678,        1.847126,        0.011984
       5.685686,        1.847237,        0.016471
       5.693694,        1.847384,        0.020917
       5.701702,        1.847566,        0.025321
       5.709710,        1.847784,        0.029682
       5.717718,        1.848036,        0.033999
       5.725726,        1.848322,        0.038271
       5.733734,        1.848643,        0.042497
       5.741742,        1.848997,        0.046675
       5.749750,        1.849385,        0.050806
       5.757758,        1.849805,        0.054888
       5.765766,        1.850258,        0.058920
       5.773774,        1.850743,        0.062901
       5.781782,        1.851260,        0.066830
       5.789790,        1.851808,        0.070707
       5.797798,        1.852387,        0.074530
       5.805806,        1.852997,        0.078299
       5.813814,        1.853636,        0.082014
       5.821822,        1.854305,        0.085673
       5.829830,        1.855003,        0.089275
       5.837838,        1.855730,        0.092820
       5.845846,        1.856485,        0.096308
       5.853854,        1.857268,        0.099737
       5.861862,        1.858078,        0.103107
       5.869870,        1.858915,        0.106418
       5.877878,        1.859778,        0.109668
       5.885886,        1.860667,        0.112857
       5.893894,        1.861581,        0.115985
       5.901902,        1.862520,        0.119051
       5.909910,        1.863483,        0.122055
       5.917918,        1.864470,        0.124996
       5.925926,        1.865481,        0.127873
       5.933934,        1.866514,        0.130687
       5.941942,        1.867570,        0.133437
       5.949950,        1.868648,        0.136123
       5.957958,        1.869747,        0.138744
       5.965966,        1.870866,        0.141299
       5.973974,        1.872006,        0.143789
       5.981982,        1.873166,        0.146214
       5.989990,        1.874344,        0.148572
       5.997998,        1.875542,        0.150865
       6.006006,        1.876757,        0.153091
       6.014014,        1.877991,        0.155250
       6.022022,        1.879241,        0.157343
       6.030030,        1.880508,        0.159368
       6.038038,        1.881790,        0.161327
       6.046046,        1.883089,        0.163219
       6.054054,        1.884402,        0.165043
